"GEO_ID","NAME","P012A001","P012A002","P012A003","P012A004","P012A005","P012A006","P012A007","P012A008","P012A009","P012A010","P012A011","P012A012","P012A013","P012A014","P012A015","P012A016","P012A017","P012A018","P012A019","P012A020","P012A021","P012A022","P012A023","P012A024","P012A025","P012A026","P012A027","P012A028","P012A029","P012A030","P012A031","P012A032","P012A033","P012A034","P012A035","P012A036","P012A037","P012A038","P012A039","P012A040","P012A041","P012A042","P012A043","P012A044","P012A045","P012A046","P012A047","P012A048","P012A049"
"id","Geographic Area Name","Total","Total!!Male","Total!!Male!!Under 5 years","Total!!Male!!5 to 9 years","Total!!Male!!10 to 14 years","Total!!Male!!15 to 17 years","Total!!Male!!18 and 19 years","Total!!Male!!20 years","Total!!Male!!21 years","Total!!Male!!22 to 24 years","Total!!Male!!25 to 29 years","Total!!Male!!30 to 34 years","Total!!Male!!35 to 39 years","Total!!Male!!40 to 44 years","Total!!Male!!45 to 49 years","Total!!Male!!50 to 54 years","Total!!Male!!55 to 59 years","Total!!Male!!60 and 61 years","Total!!Male!!62 to 64 years","Total!!Male!!65 and 66 years","Total!!Male!!67 to 69 years","Total!!Male!!70 to 74 years","Total!!Male!!75 to 79 years","Total!!Male!!80 to 84 years","Total!!Male!!85 years and over","Total!!Female","Total!!Female!!Under 5 years","Total!!Female!!5 to 9 years","Total!!Female!!10 to 14 years","Total!!Female!!15 to 17 years","Total!!Female!!18 and 19 years","Total!!Female!!20 years","Total!!Female!!21 years","Total!!Female!!22 to 24 years","Total!!Female!!25 to 29 years","Total!!Female!!30 to 34 years","Total!!Female!!35 to 39 years","Total!!Female!!40 to 44 years","Total!!Female!!45 to 49 years","Total!!Female!!50 to 54 years","Total!!Female!!55 to 59 years","Total!!Female!!60 and 61 years","Total!!Female!!62 to 64 years","Total!!Female!!65 and 66 years","Total!!Female!!67 to 69 years","Total!!Female!!70 to 74 years","Total!!Female!!75 to 79 years","Total!!Female!!80 to 84 years","Total!!Female!!85 years and over"
"1000000US370630018082094","Block 2094, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082095","Block 2095, Block Group 2, Census Tract 18.08, Durham County, North Carolina","30","13","3","0","1","0","0","0","0","0","0","4","1","0","3","0","1","0","0","0","0","0","0","0","0","17","3","1","1","0","1","0","0","0","2","2","2","0","4","0","1","0","0","0","0","0","0","0","0"
"1000000US370630018082096","Block 2096, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082097","Block 2097, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082098","Block 2098, Block Group 2, Census Tract 18.08, Durham County, North Carolina","5","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082099","Block 2099, Block Group 2, Census Tract 18.08, Durham County, North Carolina","4","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082100","Block 2100, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082101","Block 2101, Block Group 2, Census Tract 18.08, Durham County, North Carolina","31","14","2","1","0","0","0","1","0","0","3","2","2","1","2","0","0","0","0","0","0","0","0","0","0","17","2","0","1","0","0","1","0","0","5","4","3","0","0","0","1","0","0","0","0","0","0","0","0"
"1000000US370630018082102","Block 2102, Block Group 2, Census Tract 18.08, Durham County, North Carolina","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0"
"1000000US370630018082008","Block 2008, Block Group 2, Census Tract 18.08, Durham County, North Carolina","32","12","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","1","3","0","1","1","0","1","1","20","0","3","1","0","0","0","0","1","1","1","0","1","0","1","1","4","1","1","1","1","1","1","0"
"1000000US370630018082009","Block 2009, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082010","Block 2010, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082011","Block 2011, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082012","Block 2012, Block Group 2, Census Tract 18.08, Durham County, North Carolina","12","6","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","1","0","1","0"
"1000000US370630018082013","Block 2013, Block Group 2, Census Tract 18.08, Durham County, North Carolina","8","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0"
"1000000US370630018082014","Block 2014, Block Group 2, Census Tract 18.08, Durham County, North Carolina","38","19","0","0","1","3","0","0","0","1","0","1","0","1","2","1","3","1","1","0","2","1","0","1","0","19","0","0","2","0","0","0","0","0","0","3","1","2","1","1","2","0","0","2","2","1","0","1","1"
"1000000US370630018082015","Block 2015, Block Group 2, Census Tract 18.08, Durham County, North Carolina","20","6","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","2","0","1","0","0","0","14","0","1","0","3","0","0","0","0","0","0","1","1","1","0","2","0","1","0","3","0","0","1","0"
"1000000US370630018082016","Block 2016, Block Group 2, Census Tract 18.08, Durham County, North Carolina","8","5","1","1","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
"1000000US370630018082017","Block 2017, Block Group 2, Census Tract 18.08, Durham County, North Carolina","14","8","2","0","0","0","0","0","1","0","0","0","1","1","0","1","0","1","0","1","0","0","0","0","0","6","0","1","0","0","0","0","0","0","0","2","0","0","1","0","0","1","0","0","0","1","0","0","0"
"1000000US370630018082018","Block 2018, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082019","Block 2019, Block Group 2, Census Tract 18.08, Durham County, North Carolina","7","2","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","5","1","0","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"1000000US370630018082020","Block 2020, Block Group 2, Census Tract 18.08, Durham County, North Carolina","23","10","3","0","0","0","0","0","0","0","0","3","2","0","0","2","0","0","0","0","0","0","0","0","0","13","2","1","0","0","0","0","0","0","0","5","2","0","2","1","0","0","0","0","0","0","0","0","0"
"1000000US370630018082021","Block 2021, Block Group 2, Census Tract 18.08, Durham County, North Carolina","68","30","3","2","1","0","1","1","0","0","5","9","2","3","1","0","0","0","1","1","0","0","0","0","0","38","8","0","3","0","1","0","0","1","4","7","6","2","1","1","1","1","1","0","0","0","1","0","0"
"1000000US370630018082022","Block 2022, Block Group 2, Census Tract 18.08, Durham County, North Carolina","8","4","0","0","1","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","4","0","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082023","Block 2023, Block Group 2, Census Tract 18.08, Durham County, North Carolina","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082024","Block 2024, Block Group 2, Census Tract 18.08, Durham County, North Carolina","24","14","2","1","0","0","2","0","1","0","1","1","1","2","0","0","0","0","1","0","1","0","1","0","0","10","0","1","1","0","0","0","0","1","0","2","0","1","1","0","1","0","0","1","0","0","1","0","0"
"1000000US370630018082025","Block 2025, Block Group 2, Census Tract 18.08, Durham County, North Carolina","28","13","1","2","0","1","0","0","0","0","2","3","2","0","0","0","1","1","0","0","0","0","0","0","0","15","2","1","1","1","0","0","0","1","2","3","2","0","0","0","2","0","0","0","0","0","0","0","0"
"1000000US370630018082026","Block 2026, Block Group 2, Census Tract 18.08, Durham County, North Carolina","9","4","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082027","Block 2027, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082028","Block 2028, Block Group 2, Census Tract 18.08, Durham County, North Carolina","21","11","1","0","1","2","0","0","0","0","0","0","2","2","1","1","0","0","1","0","0","0","0","0","0","10","0","0","1","0","0","0","1","0","0","0","3","0","2","1","1","0","0","0","0","1","0","0","0"
"1000000US370630018082029","Block 2029, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082030","Block 2030, Block Group 2, Census Tract 18.08, Durham County, North Carolina","13","7","0","0","0","0","0","0","0","0","2","2","1","0","0","1","1","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0"
"1000000US370630018082031","Block 2031, Block Group 2, Census Tract 18.08, Durham County, North Carolina","157","82","5","5","2","1","4","1","1","3","3","6","7","5","8","10","7","0","1","2","1","7","2","1","0","75","3","3","4","3","1","1","0","2","1","5","7","4","5","7","5","0","3","4","4","5","5","3","0"
"1000000US370630018082032","Block 2032, Block Group 2, Census Tract 18.08, Durham County, North Carolina","52","25","1","0","0","3","2","0","0","1","1","4","2","1","4","1","2","0","1","0","1","0","0","1","0","27","4","3","1","4","0","0","0","1","2","0","4","0","0","1","3","0","1","0","0","1","1","1","0"
"1000000US370630018082033","Block 2033, Block Group 2, Census Tract 18.08, Durham County, North Carolina","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082034","Block 2034, Block Group 2, Census Tract 18.08, Durham County, North Carolina","108","48","2","0","1","4","2","2","1","2","1","4","2","3","3","6","4","4","1","0","0","3","2","0","1","60","6","2","7","2","3","0","0","2","0","3","3","5","6","2","9","0","3","0","2","1","3","1","0"
"1000000US370630018082035","Block 2035, Block Group 2, Census Tract 18.08, Durham County, North Carolina","31","15","0","0","1","0","0","1","1","0","0","0","2","1","1","1","3","1","1","0","0","0","1","1","0","16","0","0","0","1","0","0","0","1","0","0","1","1","0","1","1","3","3","0","0","0","0","3","1"
"1000000US370630018082036","Block 2036, Block Group 2, Census Tract 18.08, Durham County, North Carolina","23","12","1","1","1","0","0","0","0","1","0","0","3","0","1","0","1","0","0","1","1","0","1","0","0","11","1","1","0","0","0","0","0","1","0","0","2","1","0","1","0","0","3","0","0","0","1","0","0"
"1000000US370630018082037","Block 2037, Block Group 2, Census Tract 18.08, Durham County, North Carolina","9","5","0","0","1","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0"
"1000000US370630018082038","Block 2038, Block Group 2, Census Tract 18.08, Durham County, North Carolina","9","4","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0"
"1000000US370630018082039","Block 2039, Block Group 2, Census Tract 18.08, Durham County, North Carolina","33","18","0","2","0","0","0","0","0","0","2","0","3","0","2","0","2","0","2","0","0","1","2","1","1","15","0","0","0","0","0","0","0","0","0","0","2","0","1","3","2","0","0","0","1","2","3","1","0"
"1000000US370630018082040","Block 2040, Block Group 2, Census Tract 18.08, Durham County, North Carolina","9","7","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","1","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"1000000US370630018082041","Block 2041, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082042","Block 2042, Block Group 2, Census Tract 18.08, Durham County, North Carolina","36","16","0","0","0","1","0","1","0","1","1","0","0","2","1","1","2","0","1","1","0","2","1","0","1","20","1","1","1","2","1","0","0","0","0","0","1","0","4","3","1","0","0","1","2","1","0","0","1"
"1000000US370630018082043","Block 2043, Block Group 2, Census Tract 18.08, Durham County, North Carolina","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1000000US370630018082044","Block 2044, Block Group 2, Census Tract 18.08, Durham County, North Carolina","67","31","0","1","1","0","0","0","0","0","1","1","3","1","2","2","7","0","2","1","0","2","4","0","3","36","0","0","0","1","0","0","0","0","1","0","2","0","5","1","7","1","2","2","4","1","6","2","1"
"1000000US370630018082045","Block 2045, Block Group 2, Census Tract 18.08, Durham County, North Carolina","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082046","Block 2046, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082047","Block 2047, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082048","Block 2048, Block Group 2, Census Tract 18.08, Durham County, North Carolina","9","6","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","1","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0"
"1000000US370630018082049","Block 2049, Block Group 2, Census Tract 18.08, Durham County, North Carolina","4","2","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082050","Block 2050, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082051","Block 2051, Block Group 2, Census Tract 18.08, Durham County, North Carolina","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082052","Block 2052, Block Group 2, Census Tract 18.08, Durham County, North Carolina","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082053","Block 2053, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082054","Block 2054, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082055","Block 2055, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082056","Block 2056, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630018082057","Block 2057, Block Group 2, Census Tract 18.08, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
